7296,pretentious,critical,completed,more,convenient,convenient,problematic,recommended,spec_prior
2486,usual,improper,foster,3,convenient,convenient,nonprob,not_recom,not_recom
5317,pretentious,less_proper,complete,3,less_conv,convenient,problematic,priority,priority
3102,usual,critical,incomplete,2,less_conv,convenient,problematic,recommended,spec_prior
2181,usual,improper,incomplete,1,less_conv,convenient,slightly_prob,recommended,very_recom
4294,usual,very_crit,foster,more,less_conv,inconv,nonprob,priority,spec_prior
9724,great_pret,less_proper,completed,1,convenient,convenient,slightly_prob,priority,priority
11078,great_pret,improper,foster,2,convenient,convenient,problematic,not_recom,not_recom
9709,great_pret,less_proper,complete,more,critical,convenient,problematic,priority,spec_prior
9300,great_pret,proper,foster,1,convenient,inconv,slightly_prob,recommended,priority
5234,pretentious,less_proper,complete,1,critical,inconv,slightly_prob,not_recom,not_recom
2152,usual,improper,completed,more,critical,inconv,nonprob,priority,priority
2776,usual,critical,complete,more,less_conv,convenient,slightly_prob,priority,spec_prior
9623,great_pret,less_proper,complete,3,convenient,inconv,nonprob,not_recom,not_recom
4328,pretentious,proper,complete,1,convenient,convenient,problematic,not_recom,not_recom
7709,pretentious,critical,foster,3,critical,convenient,slightly_prob,not_recom,not_recom
9659,great_pret,less_proper,complete,3,critical,inconv,nonprob,not_recom,not_recom
6104,pretentious,improper,complete,2,convenient,convenient,nonprob,not_recom,not_recom
1273,usual,less_proper,completed,more,less_conv,inconv,slightly_prob,priority,priority
4428,pretentious,proper,complete,3,convenient,convenient,nonprob,recommended,very_recom
2468,usual,improper,foster,2,critical,convenient,nonprob,not_recom,not_recom
11080,great_pret,improper,foster,2,convenient,inconv,nonprob,priority,spec_prior
4992,pretentious,proper,foster,1,less_conv,convenient,problematic,recommended,priority
4963,pretentious,proper,incomplete,more,critical,inconv,slightly_prob,priority,priority
3318,usual,critical,foster,2,less_conv,convenient,problematic,recommended,spec_prior
952,usual,less_proper,complete,2,less_conv,inconv,problematic,priority,priority
7226,pretentious,critical,completed,2,critical,convenient,problematic,not_recom,not_recom
7473,pretentious,critical,incomplete,3,less_conv,convenient,slightly_prob,recommended,spec_prior
7001,pretentious,critical,complete,2,less_conv,inconv,problematic,not_recom,not_recom
5303,pretentious,less_proper,complete,3,convenient,inconv,nonprob,not_recom,not_recom
8047,pretentious,very_crit,completed,2,convenient,convenient,nonprob,priority,spec_prior
7747,pretentious,critical,foster,more,less_conv,convenient,problematic,priority,spec_prior
4869,pretentious,proper,incomplete,3,convenient,inconv,nonprob,recommended,priority
7351,pretentious,critical,incomplete,1,convenient,convenient,problematic,priority,spec_prior
9353,great_pret,proper,foster,2,convenient,inconv,nonprob,not_recom,not_recom
6854,pretentious,improper,foster,3,critical,inconv,slightly_prob,not_recom,not_recom
9349,great_pret,proper,foster,2,convenient,convenient,problematic,priority,priority
6553,pretentious,improper,incomplete,2,less_conv,convenient,nonprob,priority,spec_prior
4760,pretentious,proper,incomplete,1,convenient,convenient,problematic,not_recom,not_recom
8701,great_pret,proper,complete,2,convenient,convenient,problematic,priority,priority
10402,great_pret,improper,complete,1,less_conv,inconv,problematic,priority,spec_prior
6646,pretentious,improper,incomplete,more,convenient,convenient,slightly_prob,priority,priority
4113,usual,very_crit,foster,1,convenient,inconv,nonprob,recommended,spec_prior
5313,pretentious,less_proper,complete,3,less_conv,convenient,slightly_prob,recommended,priority
10760,great_pret,improper,completed,more,convenient,inconv,slightly_prob,not_recom,not_recom
4907,pretentious,proper,incomplete,3,critical,inconv,nonprob,not_recom,not_recom
398,usual,proper,completed,more,less_conv,convenient,nonprob,not_recom,not_recom
4376,pretentious,proper,complete,2,convenient,convenient,nonprob,not_recom,not_recom
12641,great_pret,very_crit,incomplete,3,convenient,convenient,slightly_prob,not_recom,not_recom
9432,great_pret,proper,foster,3,critical,convenient,nonprob,recommended,priority
2584,usual,improper,foster,more,critical,inconv,nonprob,priority,priority
12925,great_pret,very_crit,foster,more,less_conv,convenient,nonprob,priority,spec_prior
4610,pretentious,proper,completed,2,less_conv,convenient,nonprob,not_recom,not_recom
217,usual,proper,completed,1,convenient,convenient,nonprob,priority,priority
3807,usual,very_crit,completed,3,less_conv,inconv,nonprob,recommended,spec_prior
6672,pretentious,improper,incomplete,more,less_conv,inconv,slightly_prob,recommended,priority
7382,pretentious,critical,incomplete,1,critical,convenient,nonprob,not_recom,not_recom
4084,usual,very_crit,incomplete,more,less_conv,inconv,problematic,priority,spec_prior
6507,pretentious,improper,incomplete,1,less_conv,inconv,nonprob,recommended,priority
9829,great_pret,less_proper,completed,3,convenient,convenient,nonprob,priority,priority
4773,pretentious,proper,incomplete,1,less_conv,convenient,slightly_prob,recommended,very_recom
6271,pretentious,improper,completed,1,convenient,convenient,problematic,priority,priority
145,usual,proper,complete,3,critical,convenient,nonprob,priority,priority
5151,pretentious,proper,foster,more,less_conv,convenient,slightly_prob,recommended,priority
12674,great_pret,very_crit,incomplete,3,critical,convenient,nonprob,not_recom,not_recom
2856,usual,critical,completed,1,critical,inconv,slightly_prob,recommended,priority
8436,pretentious,very_crit,foster,1,convenient,inconv,slightly_prob,recommended,spec_prior
1236,usual,less_proper,completed,3,critical,inconv,slightly_prob,recommended,priority
3186,usual,critical,incomplete,more,convenient,convenient,nonprob,recommended,priority
285,usual,proper,completed,2,convenient,inconv,problematic,recommended,priority
7530,pretentious,critical,incomplete,more,less_conv,convenient,problematic,recommended,spec_prior
10941,great_pret,improper,incomplete,3,less_conv,inconv,problematic,recommended,spec_prior
8814,great_pret,proper,complete,more,convenient,inconv,slightly_prob,recommended,priority
3398,usual,critical,foster,3,critical,inconv,slightly_prob,not_recom,not_recom
3868,usual,very_crit,completed,more,less_conv,inconv,problematic,priority,spec_prior
7376,pretentious,critical,incomplete,1,less_conv,inconv,slightly_prob,not_recom,not_recom
6493,pretentious,improper,incomplete,1,convenient,inconv,slightly_prob,priority,priority
3835,usual,very_crit,completed,more,convenient,convenient,nonprob,priority,spec_prior
5195,pretentious,less_proper,complete,1,convenient,inconv,nonprob,not_recom,not_recom
601,usual,proper,incomplete,more,convenient,convenient,problematic,priority,priority
140,usual,proper,complete,3,less_conv,inconv,slightly_prob,not_recom,not_recom
12881,great_pret,very_crit,foster,3,less_conv,inconv,nonprob,not_recom,not_recom
5340,pretentious,less_proper,complete,3,critical,inconv,slightly_prob,recommended,priority
6687,pretentious,improper,incomplete,more,critical,inconv,nonprob,recommended,priority
5880,pretentious,less_proper,foster,1,critical,inconv,slightly_prob,recommended,priority
3650,usual,very_crit,complete,more,less_conv,inconv,slightly_prob,not_recom,not_recom
374,usual,proper,completed,3,critical,inconv,slightly_prob,not_recom,not_recom
1877,usual,improper,complete,3,critical,convenient,slightly_prob,not_recom,not_recom
8935,great_pret,proper,completed,2,less_conv,convenient,problematic,priority,priority
8664,great_pret,proper,complete,1,less_conv,convenient,problematic,recommended,priority
12588,great_pret,very_crit,incomplete,2,convenient,convenient,problematic,recommended,spec_prior
12191,great_pret,very_crit,complete,2,critical,convenient,slightly_prob,not_recom,not_recom
10303,great_pret,less_proper,foster,3,critical,convenient,problematic,priority,spec_prior
306,usual,proper,completed,2,critical,convenient,nonprob,recommended,priority
11855,great_pret,critical,incomplete,more,less_conv,inconv,nonprob,not_recom,not_recom
1404,usual,less_proper,incomplete,3,convenient,convenient,nonprob,recommended,very_recom
6472,pretentious,improper,completed,more,critical,inconv,nonprob,priority,spec_prior
10086,great_pret,less_proper,incomplete,3,critical,convenient,problematic,recommended,spec_prior
2082,usual,improper,completed,3,less_conv,inconv,slightly_prob,recommended,priority
11369,great_pret,critical,complete,3,less_conv,inconv,nonprob,not_recom,not_recom
5899,pretentious,less_proper,foster,2,convenient,inconv,slightly_prob,priority,priority
11836,great_pret,critical,incomplete,more,convenient,inconv,nonprob,priority,spec_prior
9215,great_pret,proper,incomplete,3,less_conv,inconv,problematic,not_recom,not_recom
1641,usual,less_proper,foster,3,less_conv,convenient,slightly_prob,recommended,priority
1760,usual,improper,complete,1,less_conv,inconv,slightly_prob,not_recom,not_recom
2330,usual,improper,incomplete,more,convenient,convenient,problematic,not_recom,not_recom
3130,usual,critical,incomplete,2,critical,inconv,problematic,priority,spec_prior
2760,usual,critical,complete,more,convenient,convenient,problematic,recommended,priority
9187,great_pret,proper,incomplete,3,convenient,convenient,problematic,priority,priority
5981,pretentious,less_proper,foster,3,critical,convenient,slightly_prob,not_recom,not_recom
6105,pretentious,improper,complete,2,convenient,convenient,slightly_prob,recommended,priority
4300,usual,very_crit,foster,more,less_conv,inconv,problematic,priority,spec_prior
4831,pretentious,proper,incomplete,2,less_conv,convenient,problematic,priority,priority
1667,usual,less_proper,foster,3,critical,inconv,nonprob,not_recom,not_recom
507,usual,proper,incomplete,2,less_conv,convenient,slightly_prob,recommended,priority
43,usual,proper,complete,1,critical,convenient,problematic,priority,priority
6312,pretentious,improper,completed,1,critical,inconv,slightly_prob,recommended,priority
1793,usual,improper,complete,2,convenient,inconv,nonprob,not_recom,not_recom
6160,pretentious,improper,complete,3,convenient,convenient,slightly_prob,priority,priority
11793,great_pret,critical,incomplete,3,less_conv,convenient,slightly_prob,recommended,spec_prior
12828,great_pret,very_crit,foster,2,less_conv,inconv,slightly_prob,recommended,spec_prior
3935,usual,very_crit,incomplete,1,critical,inconv,nonprob,not_recom,not_recom
3673,usual,very_crit,completed,1,convenient,convenient,nonprob,priority,spec_prior
12686,great_pret,very_crit,incomplete,3,critical,inconv,slightly_prob,not_recom,not_recom
2673,usual,critical,complete,2,less_conv,inconv,nonprob,recommended,priority
9184,great_pret,proper,incomplete,3,convenient,convenient,slightly_prob,priority,priority
544,usual,proper,incomplete,3,convenient,convenient,slightly_prob,priority,priority
3813,usual,very_crit,completed,3,less_conv,inconv,problematic,recommended,spec_prior
12521,great_pret,very_crit,completed,more,critical,inconv,nonprob,not_recom,not_recom
833,usual,proper,foster,more,less_conv,convenient,slightly_prob,not_recom,not_recom
2270,usual,improper,incomplete,3,convenient,convenient,nonprob,not_recom,not_recom
2142,usual,improper,completed,more,critical,convenient,nonprob,recommended,priority
4228,usual,very_crit,foster,3,convenient,inconv,problematic,priority,spec_prior
4278,usual,very_crit,foster,more,convenient,inconv,slightly_prob,recommended,spec_prior
11543,great_pret,critical,completed,2,critical,convenient,slightly_prob,not_recom,not_recom
12768,great_pret,very_crit,foster,1,less_conv,convenient,problematic,recommended,spec_prior
